Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2f30d32a72a7c22d6733672ad71c582292aa1e73991935af9841ef0911cbf3ba,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.752308,52.483178,On or near CROWN STREET WEST,E01030247,Waveney 007A,Investigation complete; no suspect identified
01a97cb72953072098b72055badc483e713d45b7eb510d63b62f880bc323f235,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.419142,52.088620,On or near TEASEL CLOSE,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
2927308e11ec32e61d29cc784da5a155547df9abb8a8caf05a677c4f9e7a24ad,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.407742,52.102738,On or near HOMESTALL CRESCENT,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
c110349ca0670aa5f7c5a8d4d0c8c3a61556e4b7d20106acf4eb724cededf052,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.743376,52.479143,On or near MAY ROAD,E01030264,Waveney 004E,Investigation complete; no suspect identified
5b451e0567c8c019ec875fc6e984f13fe2316d13859261b7c553a8b4bce6fdf8,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.188623,52.113772,On or near BURWASH,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
f38c5ad004ee1b237d288afd6c6f952ae9eac86a8c0b76f4d35cf06315a8c241,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.154856,52.055348,On or near Bus/Coach Station,E01033125,Ipswich 007G,Investigation complete; no suspect identified
009f4ad19ee081987254d8b15a58d32d5101c52ef201d0ce797e19ef4f33faa8,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.415036,52.088272,On or near Pedestrian Subway,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
34cfef07cd393812e296d57343a9a7ec7e262eac9c2e9c6a6fc1687ef807e87b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.155500,52.049170,On or near Supermarket,E01033122,Ipswich 012F,Investigation complete; no suspect identified
75926759452258c690ec7d928d0233f2af06bf50a702ab4166d6824e364eede6,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
c93489a3f18f66b541e96675ca78bd52890f3eb942b0c51efbae8d31e413e394,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.130355,52.085097,On or near BYRON ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
7077fbf7bfb2881c1363a9ca12722bc6aa8d195dc0f67ed53c5e46cf04234b8e,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.415036,52.088272,On or near Pedestrian Subway,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
0e27919ccc0e40a67c0fb2bc5cd6df7c41e711a4fc2a06bcfa15cf3f547479bd,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.350866,51.961536,On or near ORWELL ROAD,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
3c25f5b9efc4703c64d4e8fb7d3c0c4365209dcd649b0db346935fd9863caa7b,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.491109,52.212185,On or near SOUTH ENTRANCE,E01030209,Suffolk Coastal 003C,Investigation complete; no suspect identified
375adeccefac63468546b1a5ce508379eb1c4d840696a7d21073bb86c6c9f33c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.725144,52.470158,On or near VICTORIA ROAD,E01030255,Waveney 005A,Investigation complete; no suspect identified
186571f5eee6479c3dab4a98a6db583ca8d6d2f94f8b28d871f144a8a2378151,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
82a70a023222685de2d1e19ea6372faab7bf072b6284c3685895be4d2d92ed60,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.915351,52.282154,On or near AUSTIN CLOSE,E01030040,Mid Suffolk 004A,Investigation complete; no suspect identified
bbb0aed92a564e314324fa3e8d2ed9adf5168f9fddfaa422897c2036ee56fcad,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.717464,52.077117,On or near Shopping Area,E01029901,Babergh 003B,Investigation complete; no suspect identified
114c0808a63cba346705d0018ba23b0b66619eaadf28311995594651477a76e4,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.139636,52.067366,On or near BROOM HILL ROAD,E01030009,Ipswich 005C,Investigation complete; no suspect identified
867c89b6a0054e7a958230f85495ad69f91058a74e699eb6f569a985cc572fd5,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.164788,52.048291,On or near PATTESON ROAD,E01033126,Ipswich 011F,Investigation complete; no suspect identified
5e50041b43a5273a0aeea073255d0b1a7da7b4bf09eb8734a0f54059bf8c0dc0,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.695930,52.450055,On or near PEACOCK CLOSE,E01030237,Waveney 009C,Investigation complete; no suspect identified
8dd2d49f3aa8bd0a8875a748a7fe44f86707ed3ab657ed15dd29914bb78bb044,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.708458,52.448825,On or near ABBEYDALE,E01030239,Waveney 012A,Investigation complete; no suspect identified
c5216384b05ee7229a63f619223517e7bc970b6b7496de8b0048a931d81bb263,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.495822,52.371218,On or near ASPAL PARK,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
d44873da59ed97165425c274eba3110313213ee6b3e7013935877b82993e0218,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.712620,52.244668,On or near ABBEYGATE STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
3297e2933d85561217ff5c005f2236827da42429112af5c7a50e9c11dd3c8762,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.165357,52.050560,On or near DUKE STREET,E01033126,Ipswich 011F,Investigation complete; no suspect identified
c2c1f3f835ec9c302f80759c1cf57b74c9b95e77b2f2d7ea22b92aa8a446db80,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.752991,52.248382,On or near AIRFIELD ROAD,E01033045,St Edmundsbury 005F,Investigation complete; no suspect identified
a966abfc38ec8c09aa8ec60f112e8b80c911820b0dd8429386c43b3fab9703df,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.737683,52.239143,On or near Supermarket,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
7c3b998e4ccb186029ca82ec9dc2921ab4c39e7ddaa81c738c7b16abe2928451,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.191589,52.042207,On or near COLLINGWOOD AVENUE,E01029994,Ipswich 014B,Investigation complete; no suspect identified
31c6486d88904424c48be0fa76589fcc9ccdea5c9d824975dc9bdd5be0bc773e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.718291,52.496288,On or near UNION LANE,E01030266,Waveney 003A,Investigation complete; no suspect identified
03f4dc68dcd1fb96a7a0dde06727f30916550f6a96810b167f23983fa73f51f5,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.640212,52.258855,On or near Parking Area,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
19fd51488a1da7d3b68c50b98639db8b05c8392555302260f7274f00a1ca08f6,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.204871,52.027465,On or near NACTON ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
00ed3dfd6e69e27dd98f34b5dbbdf7e6a6ca27a24aabfd13e6fdc573ab36c852,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.649586,52.317599,On or near Sports/Recreation Area,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
fd6df86d3df7bde3d0315ccc5ff2ff80e2a4465c6446a85cd5d7873d6083afdd,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.744321,52.485230,On or near CHURCH ROAD,E01030262,Waveney 002B,Investigation complete; no suspect identified
948bad0aafbd15b1256cd2c2a2b7a347986ebb3f9b9e3f2632b5d413ded15d4e,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.275405,52.071421,On or near ANGELA CLOSE,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
182669f04a784e88a1617a8c1e108f7e92510a12356b71d2f665cd98aa8b60ac,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.356513,51.962085,On or near CAMBRIDGE ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
cd4078351337b1e17050f58a40df7c19757ff0ee48f63cd0b1ebcacf6baf7c69,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.229162,52.084669,On or near BROOK LANE,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
f9cebdace23bb34c4570931fc6986aab90447e02d50207bf90daa14eef7b4817,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.022147,52.106027,On or near BILDESTON ROAD,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
c2ff139606968278435a8be24bec9b09282e5d67c9f02bc94dcfabdd1b4e2141,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.440185,52.082601,On or near Parking Area,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
5de2e643b7b08442b7b360ca0dc7324680d35856aa52ee8ae6df4511d670e8f6,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.736880,52.478458,On or near NORFOLK STREET,E01030264,Waveney 004E,Investigation complete; no suspect identified
bb80938c306b02b64a53cabd2395f154f70cc98e0e72aff8922e13b5bc1b14d2,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.209829,52.045372,On or near CUCKFIELD AVENUE,E01030206,Suffolk Coastal 011E,Investigation complete; no suspect identified
309b400c53d8b669d1431f08455f8e6a7cb24c932debf2981f0df0f8ce6aadf4,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.172973,52.051812,On or near CAVENDISH STREET,E01033123,Ipswich 011E,Investigation complete; no suspect identified
ce737446a02a2a993a70a5ea058ac2c4e6029592e506dc02ab9c2938eca31bef,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.133502,52.062925,On or near FARINA CLOSE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
0aee1dbed7c49f2d7c7cc53ebe896803e9ee11aa0fb0d3330e6da80bd3ce40ec,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.272144,52.071736,On or near BLACKTILES LANE,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
c4ed227de1a95aef1bf82ffe028c33c1fe24c3e7532eb835e4b50e6b937cfb9f,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.079992,52.299682,On or near GULL LANE,E01030055,Mid Suffolk 002C,Investigation complete; no suspect identified
bffc9d6ab7825009e204790d1ef48036810c1f0a154eb1383eddf9c5879bcafc,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.867476,52.118536,On or near BACK LANE,E01029907,Babergh 001C,Investigation complete; no suspect identified
167548269bda059f84872f93883d334e7a024c54d210df812cbd09b49a4ac158,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.153387,52.056035,On or near FALCON STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
3bb1f141ae695269a64290a0fcd4977880b86bbd63a4b649d974b34d01cf7810,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.623101,52.447127,On or near STORES STREET,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
25eb9d64989788d8b34e94a662e38ac3765b58074d61544e4f1aa07983be67f1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.156285,52.057621,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
da21392499a9c1d9107547c06ed23dee9e00aad5505b6dca6753102008dbffbe,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
a46f713b8b664724ce65f56fd5d00e0d696235e44e44d6b0ef196713cc5b45c9,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.713078,52.242814,On or near WHITING STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
2d20356edfd3a91cae14a99d4c984c57f1bfbaa7bd6bb2556f63df8e75f2328c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.737050,52.471779,On or near RIVERSIDE ROAD,E01030255,Waveney 005A,Investigation complete; no suspect identified
bc60cadd30be9ada4b212be86ea6a8698d9f7654f77a16dfd681f4dcb7daef99,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.192132,52.037956,On or near MAY ROAD,E01029994,Ipswich 014B,Investigation complete; no suspect identified
7089b775d5e405171380bb288632fa3397d1a1de5df3e72104adce2ed12eb4a0,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.315095,51.989739,On or near ASH GROUND CLOSE,E01030215,Suffolk Coastal 012C,Investigation complete; no suspect identified
a6c734f5620d00d8dc29c76d722723fb53d33c99d3d8bfede735bac82cb5c5b1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.165426,52.086175,On or near LOWER ROAD,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
6012bdeaa46ea98bd8b46cd0a61b454caa23b6643cf3ce4053ed6424ce41289d,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.124571,52.070222,On or near MUMFORD ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
e88a9ceff8feb9b30af42393e898582c4c025899520fd542b3c8dc022d6b42d7,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.713778,52.246359,On or near WELL STREET,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
a733af5357c35ec8308e342623b9f75685093a0bedb8c4f6875dc1ac2c3f1aa4,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.128389,52.037581,On or near GIRTON WAY,E01030020,Ipswich 015D,Investigation complete; no suspect identified
2b206b548312f9f4ff4fa119bfaf10393077b617beb637113f5621ba9055f8ce,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.001595,52.192459,On or near STOWUPLAND ROAD,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
bc0bc15bb0f4678d84cb89c519aced82fe793e12d4c3912157455f9e360bbd11,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.731931,52.044659,On or near YORK CLOSE,E01029916,Babergh 007E,Investigation complete; no suspect identified
139a9c7415c6d88cdabe8742202471b06af7020d4841c729c74227257549d04a,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.182859,52.048047,On or near Supermarket,E01029995,Ipswich 014C,Investigation complete; no suspect identified
1a936e6a4f7099b64f051051bd2e8b0adb7677c81826da0dafc3cf6be3009aaa,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.218425,52.034686,On or near MEADOW CRESCENT,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
d4ec5e04ae292c09bb6b28e0a8c179f2c1a5b10c4c82ab524b36fe94e213031d,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.126841,52.038809,On or near CHESTERTON CLOSE,E01030018,Ipswich 015B,Investigation complete; no suspect identified
27f96ad83a2d9bf7729f457361ed0b1a805e2dac6d80ddf899b729fa9e29ed87,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.191589,52.042207,On or near COLLINGWOOD AVENUE,E01029994,Ipswich 014B,Investigation complete; no suspect identified
c17dd686c66f009c815264b5540c4090809d81d1c970cec1607bce43c00b43f2,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.747212,52.025103,On or near RUGBY ROAD,E01029891,Babergh 008F,Investigation complete; no suspect identified
b48ecbea70686b7f43dbb49449ff5422b3a5d0bea9757e2cb2542856c0eab170,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
e4538ca52bc29d562a675c29e46094e4bfbd66568100b094c982dd640be6954a,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.155254,52.058719,On or near TOWER STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
b88592f929cbd9583eba82148828028748756eeec8eb7c6cff255c3b13e10ba7,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.830543,52.299669,On or near COMMISTER LANE,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
184b43a6f3bae5081edfed26393f7392ce0d0165aafa52b589ff07530b76103f,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.199804,52.028790,On or near MINSMERE ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
474ee1e8a4b336130cf2f96b9932afde790c89574c29563b1ffb80df5a51d6c2,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.995598,52.175749,On or near FENN CLOSE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
833d46299b7f7401c025b82a8458905b5b7848dc1193dbc793ff952805a4e991,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.321801,51.960885,On or near FERRY LANE,E01030171,Suffolk Coastal 012A,Investigation complete; no suspect identified
b19308c12c2aa85e0763f8f45e73b75020511c89a476b4fd7e8de64a8c1ba13f,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
dc1b171e0f77f56c989e038fbf4ddbe59d137d2be9444541a9351f30552e0da5,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.372774,51.970192,On or near NORMAN CLOSE,E01030158,Suffolk Coastal 013C,Investigation complete; no suspect identified
2e983c5d52da45df983bb3597dbaadca990035f6c8d929560673bbee563801ca,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.888482,52.324866,On or near HEPWORTH ROAD,E01030146,St Edmundsbury 001E,Investigation complete; no suspect identified
abd41a552855fda8ccb4e038c426e93cb5b9b16cd217a11f017112e290195e36,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.493971,52.372004,On or near ASPAL CLOSE,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
8b6e63e30cffc8038a9834de02e6e3f842c3329eb397ae951b576b3e6d611473,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.983221,52.155396,On or near Parking Area,E01030069,Mid Suffolk 009B,Investigation complete; no suspect identified
d5022ff0114523650a6abad36969918529d3a29e0bfa81b131106d7c9f2945a7,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.873879,51.973182,On or near BIRCH STREET,E01029906,Babergh 009D,Investigation complete; no suspect identified
e0a44b7007ba8700a5877b83b91600d6a2b3e7283e82f75c0febd3dafe8e5e78,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Investigation complete; no suspect identified
1ab0567801d8341b4207f31a11577c297e44d9258463f47f3ee933bb68eec12f,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.736829,52.457187,On or near ROCHESTER ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
114fec87c370307537cbd7364d96b766a89ddfa0ef7bd402e49e725b6ba36d87,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.310447,52.088555,On or near ASH CLOSE,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
66c1418a8743d3f70c8091595f83c3633670183442e9c038a78e195631b168f1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.706494,52.438066,On or near CHURCH ROAD,E01030252,Waveney 012C,Investigation complete; no suspect identified
04213f085521e02b1bd466d692b26cedb2d3c15e28f648302ba63a147ba5af4d,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
605e848ab55a3d6fd487071eae403ef5b86201d96fe5c8e6a80f55ac52edc3c0,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.338125,51.958381,On or near ANDREW CLOSE,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
70b46e228bdf42e0ae692162ac4b41c7654c8021c799a1c2845cbccaa4c5671d,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.992652,51.969547,On or near DONKEY LANE,E01029905,Babergh 010G,Investigation complete; no suspect identified
fb4203be0552d4c7aa243fa11af9d8ae32cb666fdf0788a651b642d149c7dc8c,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.734368,52.495052,On or near STOVEN CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
cd2e9c152c2c85b351d3b97f83b0be86726c77e47503a033e458796ce7a8903e,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.995857,52.148483,On or near CHURCH ROAD,E01030069,Mid Suffolk 009B,Investigation complete; no suspect identified
9f816fc1c3a6de17eb66a7f0fe7eb4a40a5e1624565ae31964df33fec0f1e4f2,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Investigation complete; no suspect identified
23321297980a78cef792f97562913f6feb3cf02b55535d70730e97cf482f52e3,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.962666,52.048415,On or near LADY LANE,E01029892,Babergh 004A,Investigation complete; no suspect identified
900ce3628e55b8e0506759345a048045065fd84ac09c0b6567b64afaaf678652,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.517610,52.353671,On or near ST CATHERINES CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
d6cb4f850e1c5c9fd044020b417a00725f204d969bd787512110bc70c71eeb32,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.502171,52.342156,On or near Sports/Recreation Area,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
44c6daf5ec40059c1b3af3d77bffba1734a84660473d4c76d43baa32dd5a515f,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
9e8cbcf78373de963847350034975f2804c109d00601976eec08817a0beda2ab,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.737343,52.457863,On or near KENDAL ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
fa1abda373aef3706e80447a2bfc87a2aed234b72f4fb681b4b46f69201b1f94,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
f9976d60ae3cfc4a52c02beff32fe59048ea6db7ae1d1effa480a95fd2e70ebd,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.973806,52.350951,On or near POTTERS VALE,E01030066,Mid Suffolk 002D,Investigation complete; no suspect identified
fe50ff8fd031e7deee7862df161932d8786f4642d7f3b56f1dabcd0973741b1f,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.993230,52.194722,On or near THE OSIERS,E01030076,Mid Suffolk 010D,Investigation complete; no suspect identified
acfb4888011fc1b52a8c3cefcf20c653fe9f134c71e51b429a09d563282301da,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.721908,52.419097,On or near HALL ROAD,E01030253,Waveney 012D,Investigation complete; no suspect identified
22cd9e38b3a1d32a5ea1398986619a29abbdf61ddb0bf719e30623942038d840,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.405501,52.245169,On or near Shopping Area,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
a7dcf09d358cbf4ff4b6633912e94cda270a388125d61fc554a439b2d8d18778,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.130697,52.069331,On or near THOMPSON ROAD,E01030026,Ipswich 006E,Investigation complete; no suspect identified
99e326a0081290da63658755a0c0b937e0c3c0dadc029d87b39d6ca957454398,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.581015,52.078368,On or near Supermarket,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
baa74b6a52d33c387a8d7aae8fef4947ff2fd33722bfed2560c4a6a2a42abd17,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
831ab8599488e807ac14308588073f70b5489f54a5b27436e7b868a570ac7a48,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.442916,52.087428,On or near ALDE ROAD,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
9c568faeaa8a622334a51e65eee107a5f66a239ae73d13ea6cc4669e3a8f2ac1,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
b000044c3aa5088dd4da393f3a2f88e240deae09dc063e10c344f83f1cf55259,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.410422,52.087180,On or near GARLANDS CLOSE,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
89cf46442267b4a768529524e2397c462369c3de0532cbc333bbbc03eed9b8f4,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.755258,52.480970,On or near OLD MARKET STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
a6e88c16ef7f037031db3942e803626815f0e8d56009b2fd168fcd058b96c628,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.437188,52.084930,On or near STATION ROAD,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
581ea2ab0e26be62262663531234ba5e16396f0326d5cab846ed5aeb018451d9,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.977544,51.969633,On or near UPPER STREET,E01029905,Babergh 010G,Investigation complete; no suspect identified
7a14a7b797057949a32dea8d4e8b6bd38b91e770aa747b2d65caa9666cc047f5,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
b116ec1d7df8fc9428cd2e68d0d1a7b2ae4319838957e2adfd60f643c67164f2,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.735020,52.494051,On or near WESTHALL ROAD,E01030279,Waveney 002D,Investigation complete; no suspect identified
2965d6efe334cf1bf59f10b4af578bee842690af5b2f7f3f807cca46683c6ae6,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.735020,52.494051,On or near WESTHALL ROAD,E01030279,Waveney 002D,Investigation complete; no suspect identified
4c93be0ca222301ea29d01f3a81ea88f295be69c285905539b6641de778e31e7,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.741596,52.036008,On or near CHILTON LODGE ROAD,E01029918,Babergh 007F,Investigation complete; no suspect identified
44812ff275c0a69fd28447a1c0c8d45a5052ebe56b464b555766d3a9ad1e662b,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.627170,52.442306,On or near ROUGHT AVENUE,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
4c6fee642c9389c090dcb5f0e999a09974f63ecc6a65aaa685c076dae16c3398,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.954444,52.359675,On or near HIGH STREET,E01030096,St Edmundsbury 001B,Investigation complete; no suspect identified
dc0831a2b495ea6f25d65be71e898e8d587b9539ce8b99b091270d157110d6a7,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.333757,52.224736,On or near MOUNT PLEASANT,E01030172,Suffolk Coastal 002B,Investigation complete; no suspect identified
e6de4f35dcb6c82464e7e078dbf1698c8a0bc02958f45dd2d52e6698889b9737,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.830383,52.302217,On or near REEVE CLOSE,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
11513c96bfc526a4b6879b598fb1c7a5c55916cab3d3f0b083115b916b8674fc,2017-03,Suffolk Constabulary,Suffolk Constabulary,1.340979,52.222040,On or near WELL CLOSE SQUARE,E01030172,Suffolk Coastal 002B,Investigation complete; no suspect identified
382796b59a9f7db3db8c141464b75cf0c54b9c815fa9fb5fac2e7faa4fe2fad9,2017-03,Suffolk Constabulary,Suffolk Constabulary,0.995590,52.188897,On or near Supermarket,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
