Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8f349353ef8e8fcaef7cbba01c041322c2224b2430caa24872e12dd24ff757cb,2017-03,Humberside Police,Humberside Police,-0.140197,53.550683,On or near Supermarket,E01013226,North East Lincolnshire 007D,Suspect charged
fa71def7b9d7bb3637221f1078810299bc9dbd0e4ab6c79685ee7dfb9ca5c4ea,2017-03,Humberside Police,Humberside Police,-0.332300,53.805152,On or near THURLSTONE CLOSE,E01012781,Kingston upon Hull 001C,Suspect charged
08ce495808b81bb6394026491cbb7912e06414b8ee89d440a58de27da331332d,2017-03,Humberside Police,Humberside Police,-0.345572,53.740345,On or near COGAN STREET,E01012854,Kingston upon Hull 029C,Suspect charged
b024e73c9ce648926017d82bd990a440910d33bc68927d2027bc12ab4099fcd2,2017-03,Humberside Police,Humberside Police,-0.363126,53.739274,On or near CHOLMLEY STREET,E01012891,Kingston upon Hull 030C,Suspect charged
28e1821c3c38ff5f7ad9c1102c4f640255532a9995ad17f6bd66989057cce9da,2017-03,Humberside Police,Humberside Police,-0.345572,53.740345,On or near COGAN STREET,E01012854,Kingston upon Hull 029C,Suspect charged
34c1ca2d9885671a169bab1fc70efe60671acf04e59da2c955782ec56db0dd1e,2017-03,Humberside Police,Humberside Police,-0.065803,53.567968,On or near KATHLEEN RICE CLOSE,E01013140,North East Lincolnshire 006B,Suspect charged
ec826b32b7b1fbe3bf63be5f7907751a5808a35bda41269e3b901312675c524f,2017-03,Humberside Police,Humberside Police,-0.031067,53.558564,On or near Supermarket,E01013129,North East Lincolnshire 017A,Suspect charged
8def38f1fe765412f89a76fc8e375de909962f5350f11a3aecc8f6d032d9b456,2017-03,Humberside Police,Humberside Police,-0.653082,53.549999,On or near RIBSTON CLOSE,E01013266,North Lincolnshire 019D,Suspect charged
84b60c0280ed2b21bb9d052ede07c48f3a1b8932f008fa828c8f4fec55d76ab2,2017-03,Humberside Police,Humberside Police,-0.653082,53.549999,On or near RIBSTON CLOSE,E01013266,North Lincolnshire 019D,Suspect charged
753c9e01c0eb4e0f8abc99b5b2eecf7fb207fe73f35cf5a9bf67ed0e35d27fa1,2017-03,Humberside Police,Humberside Police,-0.366952,53.734840,On or near DIVISION ROAD,E01012889,Kingston upon Hull 030B,Suspect charged
78c05917cc7176bb9c9c14032f17ec18d5b6b68bdb801660e2f638bb2b4280f2,2017-03,Humberside Police,Humberside Police,-0.250031,53.754171,On or near CRAYFORD CLOSE,E01012845,Kingston upon Hull 021C,Suspect charged
d6f9723ba70940e5062499797a153b71b1062f8036f10b03996da88a0fd491b8,2017-03,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Suspect charged
a1932958bffe5450948ca0e434e66e2db5a1325867a2fc793e9d898943dc2845,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Suspect charged
38931ec39df435ce6a0ec89f0baa0adb72b9ee30f8102f777c4e530cd525a417,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Suspect charged
403a9b8a904997d16e4d0c5a6bbf1066d98a508583328bd6f510f45a1c593a25,2017-03,Humberside Police,Humberside Police,-0.304173,53.752495,On or near ESTCOURT STREET,E01012900,Kingston upon Hull 022C,Suspect charged
a1932958bffe5450948ca0e434e66e2db5a1325867a2fc793e9d898943dc2845,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Suspect charged
44b0aac8a1210ad1e26b09e6ca51a22147a59be78695c2d04dde5d7e6cfd0f5e,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Suspect charged
7a79fab14f580e17bee41f1f4a84edf6af7dd6ed611ed9cd69883ec4dd45bd07,2017-03,Humberside Police,Humberside Police,-0.074049,53.568280,On or near Shopping Area,E01013142,North East Lincolnshire 002D,Suspect charged
52988ccee3c0b0d891b2c6a1091d08924456b0a0d47d30021aa710b3f94c6efc,2017-03,Humberside Police,Humberside Police,-0.674134,53.576688,On or near MENDIP ROAD,E01013285,North Lincolnshire 012B,Suspect charged
1a15946661cbead8c7e89cffba0fd680e69fa674432c76d9e0ef8aaefc0b394a,2017-03,Humberside Police,Humberside Police,-0.659963,53.592109,On or near Supermarket,E01013298,North Lincolnshire 008B,Suspect charged
2e43b873bc204edc9b082fb549c5afa81d423423dff15e342158116c8bac3c1d,2017-03,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Suspect charged
b82392fb808048b883f02a40757318570e8bd130ef2355a5ac1c67f235a904ea,2017-03,Humberside Police,Humberside Police,-0.363791,53.788516,On or near Supermarket,E01012768,Kingston upon Hull 005C,Suspect charged
27def60f148bc647cc558e572c00133642c007d36afffbbf0eb86cd5a5943745,2017-03,Humberside Police,Humberside Police,-0.046137,53.568367,On or near GRIMSBY ROAD,E01013202,North East Lincolnshire 005D,Suspect charged
bfe9f9f5f35dc940c55e436ffc6de948fd6dc59c08ad1adb087ef793ae78ae8f,2017-03,Humberside Police,Humberside Police,-0.353748,53.752287,On or near PEEL PLACE,E01012850,Kingston upon Hull 024A,Suspect charged
91a4c5880e03f1ec02ef3ba00924696e414af154b5a9ab33bce9aefc8185a1ef,2017-03,Humberside Police,Humberside Police,-0.087847,53.564052,On or near BETHLEHEM STREET,E01013221,North East Lincolnshire 003D,Suspect charged
b800e66dc2b2ddd48418a3dc958b7948ff34c4b98b1d32e6112779280638a390,2017-03,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
060dfeacc974a8b2f5dfcc1f42f3cb830c617cfc6325a3097e0f4b20b1c7116a,2017-03,Humberside Police,Humberside Police,-0.190966,54.082440,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
b5be2a73bfa96bfe516e186481af55a6e00489d7aab8ad3478cbf1b313f8e7ae,2017-03,Humberside Police,Humberside Police,-0.190966,54.082440,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
6018c64c8ede5aa0301d083415ab87a0f0727057776983ffdf9c182c707f1a4c,2017-03,Humberside Police,Humberside Police,-0.080680,53.556583,On or near LEGSBY AVENUE,E01013181,North East Lincolnshire 016A,Investigation complete; no suspect identified
f79e68b02c657d084f0e5b814c6ce015d6c6565a5fbd7584669bf2a22e21f9ae,2017-03,Humberside Police,Humberside Police,-0.257172,53.752801,On or near HEMSWELL AVENUE,E01012847,Kingston upon Hull 021E,Investigation complete; no suspect identified
a2490f1a047a8c78c50b7b65ab7ddd05d8afe56b3c358b242995ca9ad3637c47,2017-03,Humberside Police,Humberside Police,-0.648287,53.532802,On or near GREENDALE,E01013324,North Lincolnshire 021A,Investigation complete; no suspect identified
9676c8866fab988b553a0bfdb46b2e9caade8d2fc501181678fa218ddb88a268,2017-03,Humberside Police,Humberside Police,-0.684772,53.591620,On or near BURN ROAD,E01013301,North Lincolnshire 009B,Investigation complete; no suspect identified
3ba070452e00b72451743cb254152fd45db46ec9d9d928364528efc849ce4373,2017-03,Humberside Police,Humberside Police,-0.684636,53.565325,On or near Supermarket,E01013280,North Lincolnshire 016B,Investigation complete; no suspect identified
88999be3df0286c98f6438b95c0e1fa912e222a9338791047fedf91f7a41b7cb,2017-03,Humberside Police,Humberside Police,-0.472426,53.721858,On or near CLIVE SULLIVAN WAY,E01013093,East Riding of Yorkshire 035E,Investigation complete; no suspect identified
9949ae820d679b81a8ed97147b13ba83736c9af101d1376ad213edb64428a0cf,2017-03,Humberside Police,Humberside Police,-0.029424,53.560469,On or near Nightclub,E01013128,North East Lincolnshire 010A,Investigation complete; no suspect identified
103a43c1dd6930861ffb2e36c28255e2e2a04beebb7145925f5eed11f7e7da15,2017-03,Humberside Police,Humberside Police,-0.417113,53.730165,On or near BETHUNE AVENUE,E01012887,Kingston upon Hull 033D,Investigation complete; no suspect identified
217c080a2d0d148a1bbd044ea817457e019278fda8e4198a3aacda13a2c9d796,2017-03,Humberside Police,Humberside Police,-0.332105,53.746523,On or near Further/Higher Educational Building,E01033109,Kingston upon Hull 029F,Investigation complete; no suspect identified
ca22ebcf4074c7a391c36abe7ab213cf0a1f4de0a20cd1915461393893c293e1,2017-03,Humberside Police,Humberside Police,-0.660963,53.590574,On or near DONCASTER ROAD,E01013332,North Lincolnshire 008E,Investigation complete; no suspect identified
ae25611c7e4d6fb7b5efff5aaed2d4f00fc0c9be2b1c686bbe8274aa30852a89,2017-03,Humberside Police,Humberside Police,-0.114723,53.560370,On or near BARONESS COURT,E01013234,North East Lincolnshire 009D,Investigation complete; no suspect identified
e4e236fa17d27f50dc4f3e00770dffccdc543c287c3bf80be6518bf65af35973,2017-03,Humberside Police,Humberside Police,0.035597,53.724803,On or near WESTFIELD RISE,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
6f99694148eec08c7eaee3209b05df81ca32a4b49d4fa62551d2792ec9d69ddd,2017-03,Humberside Police,Humberside Police,-0.042212,53.565723,On or near TWYNING PLACE,E01013198,North East Lincolnshire 010B,Investigation complete; no suspect identified
a28e6d8f56af84307f0b412963f419d7fab1adf9c53a31101f6011d8ce7c1950,2017-03,Humberside Police,Humberside Police,-0.677490,53.572231,On or near Supermarket,E01013278,North Lincolnshire 016A,Investigation complete; no suspect identified
f7b9d3c5f1855cd1def95e6cce5e1459c6e87ce6444c47da93724b00555e662d,2017-03,Humberside Police,Humberside Police,-0.325509,53.768229,On or near RIX ROAD,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
f4b0cad7e8b75939bf8e8e97804211edc0a12a775cf1ca0b80a6958afe274dec,2017-03,Humberside Police,Humberside Police,-0.423399,53.725043,On or near NEWLYN CLOSE,E01013006,East Riding of Yorkshire 043A,Investigation complete; no suspect identified
0a4404cd160cd71d5fd37c113dc518e9559097ed6c0625a6c0c43d9fbfdc9341,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Investigation complete; no suspect identified
08f97a21afac54c0cb5e166a4fe98c814991ec50ac18d363c1f71064ab256681,2017-03,Humberside Police,Humberside Police,-0.664777,53.592279,On or near JACKSON ROAD,E01013298,North Lincolnshire 008B,Investigation complete; no suspect identified
91830d1f56a7ab522b33afa3c49bd97cd6a7668d054f17be908d7deef06d033a,2017-03,Humberside Police,Humberside Police,-0.134665,53.550848,On or near EXETER COURT,E01013228,North East Lincolnshire 013D,Investigation complete; no suspect identified
8b2095ec6bed0c6f618d83c0fb2ec48926ced777884ded1a04a7f3cd5a2d8e69,2017-03,Humberside Police,Humberside Police,-0.338606,53.747808,On or near JOHN STREET,E01033109,Kingston upon Hull 029F,Investigation complete; no suspect identified
976eba70cd73534cf83845d52fbe3004523872ed26b4c8233e97f79608a69992,2017-03,Humberside Police,Humberside Police,-0.346599,53.745087,On or near Bus/Coach Station,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
0067a8b13f6774e0dd37222308a656472750b171c04013dcc44fcef0daa4053e,2017-03,Humberside Police,Humberside Police,-0.110497,53.512891,On or near CHESTNUT ROAD,E01013214,North East Lincolnshire 023B,Investigation complete; no suspect identified
a6caae82bd7f040a9cbe56303c2f601087e588ed353c3a38e962725f2b15c956,2017-03,Humberside Police,Humberside Police,-0.413602,53.780736,On or near Supermarket,E01012960,East Riding of Yorkshire 025B,Investigation complete; no suspect identified
00c9f2bdd188f0054e5c91ec5a3d1b1c61bdde05af0043c448019aaf5c179cb6,2017-03,Humberside Police,Humberside Police,-0.072679,53.572502,On or near Parking Area,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
458a14fef80c5c5a543ef0cc9587bb96f49e0791ab3897108ea502297d3ff4b6,2017-03,Humberside Police,Humberside Police,-0.276172,53.756626,On or near BRIGHAM GROVE,E01012897,Kingston upon Hull 017E,Investigation complete; no suspect identified
b618ddaaa04885712325c81f32b9d0e7e4531c75aeb7c68c92e84f8e03cd2af9,2017-03,Humberside Police,Humberside Police,-0.350263,53.756437,On or near Supermarket,E01012857,Kingston upon Hull 024D,Investigation complete; no suspect identified
e4b574783ee0b7f7fd39fcde97dc078ad57c4f546e954556dee8c6f3c86bacf5,2017-03,Humberside Police,Humberside Police,-0.374698,53.741570,On or near ARTHUR STREET,E01012864,Kingston upon Hull 027D,Investigation complete; no suspect identified
c4cc68388aaab3be6d940b094c603ad2faf2290444d6454a7a6872c4e125f24d,2017-03,Humberside Police,Humberside Police,-0.382595,53.744014,On or near Supermarket,E01012865,Kingston upon Hull 027E,Investigation complete; no suspect identified
6ca0b2bf3c1ff7e4d5cce549a9ebb7bfa6cadbe752c2f0f1d41935d0dd927250,2017-03,Humberside Police,Humberside Police,-0.117357,53.545938,On or near TALLERT WAY,E01013209,North East Lincolnshire 019D,Investigation complete; no suspect identified
c100342e9e62c2982adf489b6bb661e5bc2275d2433bfbd614811f07c10c7d82,2017-03,Humberside Police,Humberside Police,-0.374704,53.758299,On or near Petrol Station,E01012756,Kingston upon Hull 025A,Investigation complete; no suspect identified
b6d450d0c835a7b7b04c61be98d85d6d1ebd71aa89ef45444680c860a2940127,2017-03,Humberside Police,Humberside Police,-0.349057,53.748528,On or near HALL STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
996f1df9071eb7ee0bda7853d24231c7cf81d6e1969502e4ac2a2c4a09e6f8f2,2017-03,Humberside Police,Humberside Police,-0.349057,53.748528,On or near HALL STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
a5a798d268ed682a203f0f26c085659e8a366c3ee97074d7ac06c9718d3befb1,2017-03,Humberside Police,Humberside Police,-0.358954,53.742057,On or near REGENT CLOSE,E01012855,Kingston upon Hull 029D,Investigation complete; no suspect identified
1e51a4656f5f2f39b65d137babe14c1d22ca5ca5e8268203c0f04e9b062d0422,2017-03,Humberside Police,Humberside Police,-0.358287,53.744403,On or near Hospital,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
71b64b165998bca3fb4a5cbed4cbddc362124c50d84656a738a935f0000b1151,2017-03,Humberside Police,Humberside Police,-0.206459,54.083724,On or near ST JOHN'S CLOSE,E01012949,East Riding of Yorkshire 003E,Investigation complete; no suspect identified
3fa58786339cf9ec85cf7c953d71d33b0189f82e2f95f819437e30948f88717f,2017-03,Humberside Police,Humberside Police,-0.094209,53.572999,On or near ARMSTRONG PLACE EAST,E01013220,North East Lincolnshire 003C,Investigation complete; no suspect identified
e6b9a7c5b9e6ffb75b3c068b8ea2effd51482278b2978aaac17067220430ec93,2017-03,Humberside Police,Humberside Police,-0.028179,53.552817,On or near HEY STREET,E01013133,North East Lincolnshire 014C,Investigation complete; no suspect identified
c86fa21fbc5f1a0d7d84c52ffbfa9ae595d7220cf3e9f43baac1d695cef4d0ab,2017-03,Humberside Police,Humberside Police,-0.137146,54.112963,On or near BRIDLINGTON ROAD,E01012937,East Riding of Yorkshire 002D,Investigation complete; no suspect identified
6814d1d0fc91fa2d6bff5c6bd4fe177598bbb1b39e6f861d5355104ee8822d49,2017-03,Humberside Police,Humberside Police,-0.083533,53.553914,On or near WEELSBY ROAD,E01013183,North East Lincolnshire 016C,Investigation complete; no suspect identified
9ea5403157190af9638671ad3e5bbb5d6411ced8df21c151bb8f01c8a3b32f4a,2017-03,Humberside Police,Humberside Police,-0.334555,53.745918,On or near QUEEN'S DOCK AVENUE,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
f4a619fa10e7cbb5bed719efe3f89ab567a9511d4539fe11866332d4269740a4,2017-03,Humberside Police,Humberside Police,-0.328528,53.742257,On or near TOWER STREET,E01012811,Kingston upon Hull 026E,Investigation complete; no suspect identified
2956d184d60dd7e6086fd6f33adef7f4b802cebea2a656a89be573cdae0036de,2017-03,Humberside Police,Humberside Police,-0.190966,54.082440,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Investigation complete; no suspect identified
84e7707728bb02d337ac3ee49a19ee8f9435f39c52b140da83156d2534e442b5,2017-03,Humberside Police,Humberside Police,-0.039490,53.565139,On or near BENNETT ROAD,E01013198,North East Lincolnshire 010B,Investigation complete; no suspect identified
f9de78efc07ab4ac67ab05bc794fd5569721110bb84eb71b8dee0699bb38e2b9,2017-03,Humberside Police,Humberside Police,-0.310178,53.790676,On or near NEATSHEAD GARTH,E01012784,Kingston upon Hull 004C,Investigation complete; no suspect identified
1e72e76858c034e08449deae5aceef32d6fbca8327c0475a80eb9676941d769a,2017-03,Humberside Police,Humberside Police,-0.196510,54.079045,On or near Theatre/Concert Hall,E01012951,East Riding of Yorkshire 005D,Investigation complete; no suspect identified
542d6a691b3225dc4aaf4d0b775ab55c3e30724fde83c41e46e243d969e7fe8c,2017-03,Humberside Police,Humberside Police,-0.091661,53.557811,On or near BARGATE,E01013182,North East Lincolnshire 016B,Investigation complete; no suspect identified
1dcc3e07a2ad482fd53bec96438b0df24ccf9b4571067eaf78a3e99a8e2bd204,2017-03,Humberside Police,Humberside Police,-0.427338,53.732394,On or near BISHOP TEMPLE COURT,E01013010,East Riding of Yorkshire 043B,Investigation complete; no suspect identified
d451247e88d2a21864ad861751bc48ea93f9699da53a915cfad8e929b7b37332,2017-03,Humberside Police,Humberside Police,-0.165721,53.916686,On or near HALL ROAD,E01013047,East Riding of Yorkshire 012B,Investigation complete; no suspect identified
460b6d08b88661a33f45e41c2b6e47a3b5a0ec177fbfaa3b1f744093fc17a421,2017-03,Humberside Police,Humberside Police,0.030155,53.733301,On or near QUEEN STREET NORTH,E01013080,East Riding of Yorkshire 039B,Investigation complete; no suspect identified
39d9b7ba50e0b4aed295787e7890c77122e6113a4b829c215056443b25133671,2017-03,Humberside Police,Humberside Police,-0.035606,53.557065,On or near CLAYMORE CLOSE,E01013128,North East Lincolnshire 010A,Investigation complete; no suspect identified
b5912e6c324fa14ae289d21505d4b7f90210eabb07e28e6a0f85d4eb603f9fad,2017-03,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Investigation complete; no suspect identified
14a7ef5a5ae200809ea1a7bd6bddaf095565d356d19a33518f8113d952cdbcc7,2017-03,Humberside Police,Humberside Police,-0.345812,53.743494,On or near Theatre/Concert Hall,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
738e99a5da640b68b9f7c776186dcb6293d25ff00fb8dcb1d3635013bc224f41,2017-03,Humberside Police,Humberside Police,-0.847302,53.560864,On or near KIRKDEN PADDOCKS,E01013242,North Lincolnshire 020B,Investigation complete; no suspect identified
880fb6616f25c49c0ebc953b9836037f502f27d878a1d1a6762360f3b134be1c,2017-03,Humberside Police,Humberside Police,-0.833542,53.606106,On or near MARKET PLACE,E01013248,North Lincolnshire 006D,Investigation complete; no suspect identified
44fbea1b9ac32cfc7d3acb1ec034d87852c8418a538e1b57f06d017e6818073e,2017-03,Humberside Police,Humberside Police,-0.368523,53.772966,On or near Sports/Recreation Area,E01012914,Kingston upon Hull 012C,Investigation complete; no suspect identified
4d166ce2a5f578719f03b513bde272141f52b4b862e20c413e6c88d88c5432fc,2017-03,Humberside Police,Humberside Police,-0.319922,53.757310,On or near OAKWELL GROVE,E01012806,Kingston upon Hull 016B,Investigation complete; no suspect identified
50e167fe7343b09b9807bda41c665afb7397b1f19e529faeb61d3a8e81754487,2017-03,Humberside Police,Humberside Police,-0.344710,53.746068,On or near BROOK STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
02273def2654dec817f11422c8db2074ae3cc039d785498d8dadbeb37ceaf57a,2017-03,Humberside Police,Humberside Police,-0.381646,53.747400,On or near ALLIANCE AVENUE,E01012863,Kingston upon Hull 027C,Investigation complete; no suspect identified
9cdb07d2b6f3a86743bd378683898ea28afebad7af0655bd6ad0e96148a782a8,2017-03,Humberside Police,Humberside Police,-0.340333,53.755932,On or near FOUNTAIN ROAD,E01012856,Kingston upon Hull 024C,Investigation complete; no suspect identified
f53986ca9bc8a393be73bdaecacc89c75bfa9e381402f1a09e47360682d97588,2017-03,Humberside Police,Humberside Police,-0.186254,54.101812,On or near GREENWAYS CLOSE,E01012940,East Riding of Yorkshire 001E,Investigation complete; no suspect identified
be74ec63b7e86e9014543b4c5039267c771da2579edc8046cdbbc83e820eac78,2017-03,Humberside Police,Humberside Police,-0.404822,53.784134,On or near NURSERY VIEW,E01012955,East Riding of Yorkshire 023B,Investigation complete; no suspect identified
cd7b73900373557827267b86d46dc542add89c5d1974913f7ca45c4ba030ac4e,2017-03,Humberside Police,Humberside Police,-0.391576,53.751461,On or near PATTERDALE ROAD,E01012774,Kingston upon Hull 019A,Investigation complete; no suspect identified
0110e5faa58e7f5facd4f332cb31d86ab2e113f424a1bc4f11197a2e18f3f944,2017-03,Humberside Police,Humberside Police,-0.265020,53.838698,On or near A165,E01013035,East Riding of Yorkshire 021E,Investigation complete; no suspect identified
e93536e7a333325eb114738ffb011f89ca1e5c0dbb26321b9874d1919bcc0a33,2017-03,Humberside Police,Humberside Police,-0.100887,53.516317,On or near Parking Area,E01013213,North East Lincolnshire 023A,Investigation complete; no suspect identified
d1b3e77744283e4b717b227d38a5549e3b8424b3babb774e5f9003cad1b02e6e,2017-03,Humberside Police,Humberside Police,-0.320767,53.766914,On or near ROCKFORD GROVE,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
298533234a9d394f47d4d8cdfc143f1426c7eb66728bb26e6e0c9026b365d341,2017-03,Humberside Police,Humberside Police,-0.431933,53.723815,On or near LODGE CLOSE,E01013008,East Riding of Yorkshire 034A,Investigation complete; no suspect identified
13aa9e47e2d51034534e1728f2edc46ba8d7c469356aa4263740d73fe28ad9d9,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Investigation complete; no suspect identified
c70d81f5c393b299f012f617ac37c2a704e7c4c358885952e6f287c0d5201463,2017-03,Humberside Police,Humberside Police,-0.095570,53.566584,On or near CHANTRY CLOSE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
5f1def478d3cf4f6cdf15cd7917e2aa3dc32a4db71b8c411227b1ac285dbfc6a,2017-03,Humberside Police,Humberside Police,-0.206057,54.088078,On or near BOROUGH ROAD,E01012943,East Riding of Yorkshire 004B,Investigation complete; no suspect identified
c134e4e595c3a3659869510f84325eab0c0fa35ac5684478e38b390aaf65e2cd,2017-03,Humberside Police,Humberside Police,-0.344562,53.743261,On or near CARR LANE,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
3668693cebc2d8a4471db8b203fa8a92349fed093aab51735e01a1bc1e47024f,2017-03,Humberside Police,Humberside Police,-0.660731,53.557285,On or near HARROW GARDENS,E01013260,North Lincolnshire 019A,Investigation complete; no suspect identified
776d38e6d7785d4840f2c2e3008e9edf365d7980df35460a9adf6c6d59635556,2017-03,Humberside Police,Humberside Police,-0.395620,53.736072,On or near WEST GROVE,E01012860,Kingston upon Hull 031B,Investigation complete; no suspect identified
465c1c57fbc77d0ffb44b34d719b75bcf14ce6b887181398a18216036b1f4bd6,2017-03,Humberside Police,Humberside Police,-0.376994,53.781927,On or near Supermarket,E01012873,Kingston upon Hull 008A,Investigation complete; no suspect identified
d0bc4c601889d3f88bb6cb067fa860155f69407ab2852cb64e131522dd1d91af,2017-03,Humberside Police,Humberside Police,-0.333200,53.787052,On or near WENSLEYDALE,E01012830,Kingston upon Hull 006B,Investigation complete; no suspect identified
016fb64381e9eb3542e7650b312a87894b23bc7de2f32db00575ae09df297223,2017-03,Humberside Police,Humberside Police,-0.074052,53.572865,On or near Parking Area,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
cac3007269f12a34226d81746d573dfbe21ff7900a730113c397bb49cf1f0044,2017-03,Humberside Police,Humberside Police,-0.447644,53.722321,On or near DUNSTON DRIVE,E01013005,East Riding of Yorkshire 036A,Investigation complete; no suspect identified
ff8c0f7e4feaefe4b783ab741620055aa6a3d41333f39f24fee76688220b55fc,2017-03,Humberside Police,Humberside Police,-0.068400,53.567308,On or near HENDRON MEWS,E01013142,North East Lincolnshire 002D,Investigation complete; no suspect identified
db832ad17ba6f4d7a23886c7e3721fb22ff982289be8fbf60de1ba2d55833caa,2017-03,Humberside Police,Humberside Police,-0.732838,53.748364,On or near Parking Area,E01013021,East Riding of Yorkshire 026C,Investigation complete; no suspect identified
ea027c2f5ed35ffc244aa8c783e611e3ce38fa5638585e01cefa5d85ac94fce8,2017-03,Humberside Police,Humberside Police,-0.324482,53.765437,On or near MAYVILLE AVENUE,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
0ded737742d8d0a2d91922f5b5d620af9e930cf6dbe2c774a139371b4b388664,2017-03,Humberside Police,Humberside Police,-0.636507,53.573065,On or near Sports/Recreation Area,E01013311,North Lincolnshire 015C,Investigation complete; no suspect identified
c0113c09871af3f126ac33b5740a8fe1aac0a7b6fe662038e2ca24deb7ced2c1,2017-03,Humberside Police,Humberside Police,-0.197716,54.080501,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Investigation complete; no suspect identified
dfc6253b7aa469a64a15c6fbcec35528c3bed0607eb741815c513692d1d7bcbe,2017-03,Humberside Police,Humberside Police,-0.338940,53.800822,On or near HIGHGROVE WAY,E01012832,Kingston upon Hull 001E,Investigation complete; no suspect identified
adad1095187f368bedf1c5c851e92fc19cc2c51dd1dd5271826d82ef880ff6f5,2017-03,Humberside Police,Humberside Police,-0.856549,53.563389,On or near SANDTOFT ROAD,E01013243,North Lincolnshire 020C,Investigation complete; no suspect identified
d6251497cc699f8c23f21dbda20476191869d7a55b8ecfd060cc8ef52993465f,2017-03,Humberside Police,Humberside Police,-0.386480,53.774809,On or near REDHILL PARK,E01012913,Kingston upon Hull 014E,Investigation complete; no suspect identified
28469a827774795872681b5a4977c4efd29f667933d266a5a54bf9941b9d24a9,2017-03,Humberside Police,Humberside Police,-0.370448,53.753819,On or near ROXBURGH STREET,E01012756,Kingston upon Hull 025A,Investigation complete; no suspect identified
e71d517301cdffee685a1a753be8e0fcbcac6807ba9b71cf17349b2dc640ff86,2017-03,Humberside Police,Humberside Police,-0.114233,53.561208,On or near BARONESS ROAD,E01033414,North East Lincolnshire 009E,Investigation complete; no suspect identified
ce501a72f66f92faee8a4d8a94f7af5e905223a2cdbb79bf3c9a501eabfdef73,2017-03,Humberside Police,Humberside Police,-0.815294,53.569558,On or near HAGG LANE,E01013242,North Lincolnshire 020B,Investigation complete; no suspect identified
d79456a5fe7dbe672b3e799d4c462c5d89713b73cc2c508e3ec1e423f8402b6e,2017-03,Humberside Police,Humberside Police,-0.362416,53.737277,On or near RISTON STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
5f5f776745e6c0ccc4131fe98a3c0485f978cb83c82c9b6d415c56908bf6127a,2017-03,Humberside Police,Humberside Police,-0.933574,53.524666,On or near SAND LANE,E01013251,North Lincolnshire 023B,Investigation complete; no suspect identified
4c06c87321ce70d1542b87919bb91ceb602f24023408dab847adcaeca44e949a,2017-03,Humberside Police,Humberside Police,-0.663118,53.588359,On or near NORTHOLME CRESCENT,E01013333,North Lincolnshire 009C,Investigation complete; no suspect identified
56b8334fc97255f1d2f04d0c882e7ed81421b9704e6435c7e0cab4c3025fb072,2017-03,Humberside Police,Humberside Police,-0.413449,53.736903,On or near GERSHWIN AVENUE,E01032595,Kingston upon Hull 033E,Investigation complete; no suspect identified
1b83c6e45daa4be76afc0fea557a231a55299f570e46c3da510d90ee0911e007,2017-03,Humberside Police,Humberside Police,-0.109281,53.553389,On or near EASTERN INWAY,E01013206,North East Lincolnshire 015A,Investigation complete; no suspect identified
